System,Architecture,Password,Antivirus,Browsers,3rd Party Applications,Number of Users,Firewall,Security Patch,Peer to Peer Network,Total Security Rating
1.0,0.8,1.0,1.0,0.3,0.0,0.05,0.0,1.0,0.4,0.58145
0.9,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.1,0.0,0.22003999999999996
0.9,1.0,0.0,1.0,0.0,1.0,0.6,0.0,1.0,0.4,0.5502100000000001
0.9,0.8,0.0,1.0,0.0,0.4,0.8,0.2,0.1,1.0,0.46008000000000004
0.9,0.0,0.0,1.0,1.0,0.6,0.05,1.0,0.0,0.0,0.47194
0.9,0.0,0.2,0.3,0.8,0.0,0.2,0.2,1.0,0.0,0.33993
0.9,1.0,0.2,0.3,0.8,0.6,0.3,0.0,0.0,1.0,0.46338999999999997
0.9,1.0,0.2,1.0,0.6,0.6,0.2,1.0,1.0,0.4,0.68999
0.9,0.8,1.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.50645
1.0,0.8,0.2,1.0,0.0,0.6,0.05,0.2,1.0,1.0,0.5949500000000001
0.9,1.0,0.0,0.3,0.6,0.2,0.2,0.2,0.1,0.0,0.29668
0.9,0.8,1.0,1.0,0.8,1.0,0.4,1.0,0.0,1.0,0.84339
0.9,0.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,0.4,0.39001
0.9,0.0,0.2,0.0,0.8,0.05,0.05,1.0,0.0,0.4,0.35816
0.9,0.0,1.0,0.0,0.6,0.6,0.4,0.2,0.1,1.0,0.52654
0.9,1.0,0.2,0.3,1.0,0.05,0.3,1.0,0.1,1.0,0.5464600000000001
0.9,1.0,1.0,1.0,0.8,0.4,0.6,1.0,0.0,0.4,0.7232900000000001
0.9,1.0,0.0,1.0,0.0,0.6,0.05,1.0,0.0,1.0,0.57164
0.9,0.8,0.0,0.3,1.0,0.0,0.0,0.2,0.1,0.4,0.31664000000000003
0.9,1.0,0.0,0.3,0.6,1.0,1.0,0.0,0.0,1.0,0.49355000000000004
0.9,0.0,0.2,0.0,0.8,0.6,0.4,1.0,0.1,0.4,0.45332000000000006
0.9,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.1,0.4,0.36640000000000006
0.9,0.0,0.2,0.3,0.3,0.0,0.3,0.0,0.0,0.4,0.22329
1.0,0.8,0.0,0.3,0.6,0.4,0.0,0.0,0.1,0.0,0.28674999999999995
0.9,1.0,1.0,1.0,0.6,0.0,0.6,0.2,1.0,1.0,0.70977
0.9,0.8,0.2,0.3,0.8,1.0,0.6,0.0,0.1,0.0,0.42362
0.9,0.0,0.2,0.3,0.8,1.0,0.0,0.2,0.0,0.0,0.36695
0.9,0.8,0.0,1.0,0.3,0.05,0.6,0.0,0.0,0.4,0.33011
0.9,0.8,0.2,0.0,0.8,0.6,0.4,1.0,0.0,0.4,0.4966100000000001
0.9,0.0,1.0,1.0,0.0,0.6,1.0,1.0,0.1,0.4,0.6533200000000001
0.9,1.0,0.0,1.0,0.3,0.4,0.8,0.0,0.0,1.0,0.45681000000000005
1.0,0.8,1.0,0.0,0.6,1.0,0.6,0.0,0.1,0.4,0.56335
0.9,0.8,0.2,1.0,0.8,1.0,0.2,1.0,0.0,0.0,0.60361
1.0,0.8,0.2,0.0,0.8,1.0,0.3,1.0,0.0,0.4,0.5567
0.9,1.0,1.0,1.0,1.0,0.4,0.2,0.0,0.0,1.0,0.65003
0.9,0.0,0.2,1.0,1.0,0.0,0.05,1.0,0.1,0.0,0.43506999999999996
0.9,0.0,0.2,1.0,0.3,1.0,0.6,0.2,1.0,1.0,0.6235299999999999
1.0,0.0,0.0,1.0,0.6,0.4,0.05,1.0,0.0,1.0,0.52839
0.9,1.0,0.0,0.3,0.3,0.4,0.4,0.0,0.0,0.4,0.31337000000000004
1.0,0.8,0.2,1.0,0.0,0.4,0.4,1.0,1.0,0.4,0.62654
0.9,0.0,1.0,0.0,0.3,1.0,0.6,0.2,0.0,0.0,0.45673
0.9,0.0,1.0,1.0,0.0,0.6,0.3,0.2,0.1,1.0,0.5833200000000001
1.0,0.0,0.2,1.0,0.6,0.4,0.05,0.0,0.0,0.4,0.36855000000000004
1.0,0.0,0.0,1.0,0.3,0.05,0.0,0.2,0.1,1.0,0.36334999999999995
1.0,0.0,1.0,1.0,0.0,0.4,0.8,0.2,0.0,0.0,0.4734
0.9,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.30327000000000004
0.9,0.8,0.2,1.0,1.0,0.0,0.8,0.0,0.1,1.0,0.4801
0.9,0.0,0.0,1.0,0.8,0.6,0.4,1.0,1.0,0.0,0.5701700000000001
0.9,0.0,0.0,1.0,0.6,0.05,1.0,0.2,1.0,0.4,0.43677
0.9,0.8,0.2,1.0,0.8,0.0,0.2,0.2,1.0,0.0,0.46335
0.9,1.0,0.0,1.0,1.0,0.4,0.6,1.0,0.1,0.0,0.54018
1.0,1.0,0.2,1.0,0.0,1.0,0.3,1.0,0.0,0.0,0.5768199999999999
1.0,0.0,1.0,0.3,1.0,0.4,0.2,1.0,0.1,1.0,0.66647
1.0,1.0,0.2,1.0,1.0,0.4,0.8,0.2,0.1,1.0,0.5834900000000001
0.9,0.8,1.0,1.0,1.0,1.0,0.3,0.0,0.1,0.0,0.6303
0.9,1.0,0.0,1.0,0.0,0.2,0.4,0.0,0.1,0.0,0.30678
0.9,0.0,0.2,0.0,1.0,0.2,0.0,1.0,0.1,1.0,0.45982
1.0,0.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.4,0.57326
1.0,0.8,0.2,0.3,0.6,0.2,0.2,1.0,0.1,0.4,0.47317
0.9,1.0,1.0,0.0,0.0,0.05,0.6,0.2,0.1,0.0,0.38636
0.9,1.0,0.2,1.0,0.8,0.05,0.0,0.2,1.0,1.0,0.57657
1.0,1.0,1.0,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.3664
0.9,1.0,0.2,0.3,0.8,0.0,0.0,1.0,0.0,0.0,0.40651000000000004
0.9,0.8,1.0,1.0,0.0,0.6,0.0,0.2,1.0,0.4,0.65655
0.9,0.0,0.0,0.3,0.3,1.0,0.4,0.0,0.1,0.0,0.29696
0.9,0.8,0.0,1.0,0.8,0.4,0.8,0.0,0.0,1.0,0.47689000000000004
0.9,0.0,1.0,1.0,0.0,0.4,0.2,0.2,1.0,0.0,0.54327
0.9,0.0,1.0,1.0,0.8,0.0,0.3,1.0,0.1,1.0,0.6631600000000001
1.0,0.8,1.0,1.0,1.0,0.4,0.2,0.2,0.0,1.0,0.6733399999999999
0.9,0.8,0.2,0.0,0.3,0.0,0.05,0.2,1.0,0.0,0.32474000000000003
0.9,0.8,0.2,1.0,0.6,0.0,1.0,0.0,0.1,0.4,0.40012
1.0,0.8,0.2,0.3,0.8,0.0,0.05,1.0,1.0,0.0,0.50475
0.9,0.0,1.0,0.3,0.0,0.6,0.8,1.0,0.1,0.0,0.5365400000000001
1.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.1,1.0,0.43023000000000006
0.9,1.0,1.0,0.3,0.8,0.4,0.05,0.0,0.1,1.0,0.57151
1.0,0.0,0.0,0.0,0.8,0.6,0.0,0.2,0.0,0.0,0.26014
1.0,0.8,1.0,1.0,0.8,0.0,0.3,0.0,0.0,0.0,0.48334
1.0,0.0,1.0,1.0,0.6,1.0,0.2,0.2,0.1,0.4,0.62355
0.9,1.0,0.0,1.0,0.0,0.05,0.05,0.0,1.0,0.4,0.40492
0.9,0.8,1.0,1.0,0.0,0.6,0.05,0.0,0.1,1.0,0.60161
0.9,0.0,1.0,0.3,0.8,0.2,0.2,0.2,0.0,1.0,0.49985
1.0,1.0,0.0,0.3,0.8,0.2,0.6,1.0,0.1,0.0,0.43994999999999995
0.9,1.0,0.2,1.0,0.0,0.4,0.6,0.2,0.0,0.0,0.39013
0.9,0.0,0.2,1.0,0.8,0.2,0.8,1.0,1.0,1.0,0.66329
1.0,0.8,1.0,0.3,0.6,0.6,0.2,0.2,1.0,0.4,0.6431600000000001
0.9,0.8,1.0,1.0,0.8,0.6,0.2,1.0,1.0,1.0,0.88317
0.9,0.0,0.2,1.0,0.8,0.4,0.8,0.2,0.0,0.4,0.42361000000000004
0.9,1.0,0.0,0.3,0.8,0.2,0.6,1.0,0.1,0.0,0.42996
0.9,0.0,0.2,1.0,0.3,0.05,0.05,0.2,0.0,0.0,0.27843999999999997
0.9,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,1.0,0.32989
1.0,0.8,1.0,1.0,0.0,1.0,0.3,0.0,0.0,0.4,0.60346
1.0,1.0,0.0,1.0,0.3,0.0,1.0,1.0,1.0,0.0,0.55324
1.0,0.8,1.0,0.3,0.8,0.05,0.4,0.0,0.0,0.0,0.42322000000000004
0.9,1.0,0.0,1.0,0.0,1.0,0.05,0.0,0.1,0.4,0.44193
0.9,0.0,1.0,0.3,0.8,0.2,0.6,1.0,1.0,0.4,0.65973
1.0,1.0,0.0,0.0,1.0,0.4,0.05,0.0,0.1,0.0,0.2984
1.0,1.0,0.0,0.3,0.3,0.6,0.8,1.0,0.1,1.0,0.5665699999999999
0.9,0.0,0.0,1.0,0.0,0.4,0.8,1.0,0.0,0.4,0.44343000000000005
1.0,1.0,1.0,1.0,0.3,0.6,0.6,0.2,0.0,1.0,0.6799799999999999
0.9,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.3003300000000001
0.9,0.8,0.0,1.0,0.3,0.4,0.8,1.0,1.0,0.0,0.5766899999999999
1.0,1.0,0.2,0.0,0.8,0.6,0.3,0.2,0.0,1.0,0.46996000000000004
0.9,0.0,1.0,0.3,0.0,0.6,0.2,0.2,0.0,1.0,0.49985
1.0,0.8,0.2,0.0,0.8,0.05,0.0,0.0,1.0,1.0,0.4464
1.0,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.1,1.0,0.38681
0.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8232099999999999
1.0,0.8,1.0,0.3,0.0,0.4,0.3,1.0,0.1,0.0,0.55639
0.9,0.0,0.0,1.0,0.6,0.2,1.0,0.0,0.1,1.0,0.40020000000000006
0.9,1.0,1.0,0.3,0.8,0.4,0.4,1.0,0.1,0.0,0.6165
0.9,0.8,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.73661
0.9,0.8,0.0,1.0,0.3,0.2,0.0,1.0,0.0,1.0,0.52325
0.9,0.0,0.2,1.0,1.0,1.0,0.6,0.2,1.0,1.0,0.6702899999999999
0.9,0.0,0.2,0.3,1.0,0.4,0.0,0.2,0.1,1.0,0.41004000000000007
1.0,0.0,0.2,1.0,0.8,0.2,0.6,0.0,0.0,0.4,0.37356
1.0,1.0,0.2,1.0,0.6,0.2,0.05,0.0,0.1,0.0,0.37845999999999996
0.9,0.8,1.0,1.0,0.0,0.4,0.2,0.2,0.1,1.0,0.6065400000000001
0.9,0.0,0.0,1.0,0.8,1.0,0.3,0.0,0.1,1.0,0.4970600000000001
1.0,0.0,1.0,0.3,0.6,0.2,0.3,1.0,1.0,0.4,0.64634
1.0,1.0,0.0,0.3,0.0,0.6,0.3,1.0,0.1,1.0,0.5298299999999999
0.9,0.8,1.0,1.0,1.0,1.0,0.6,0.0,1.0,0.4,0.77019
0.9,0.0,1.0,1.0,1.0,1.0,0.4,0.2,0.0,0.0,0.59701
1.0,0.0,1.0,0.3,0.6,0.0,0.6,1.0,0.0,0.4,0.5297400000000001
0.9,1.0,0.2,0.0,0.6,0.4,0.3,0.0,1.0,0.0,0.39325000000000004
1.0,1.0,0.2,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.44656
0.9,0.0,0.2,1.0,0.3,0.0,0.0,0.2,0.1,0.4,0.32004
1.0,0.0,0.0,1.0,0.6,0.2,1.0,1.0,0.0,0.0,0.4335
0.9,0.0,0.0,1.0,0.6,0.2,0.05,1.0,1.0,0.0,0.49168
1.0,0.0,0.2,0.3,1.0,0.0,0.4,0.2,0.0,0.4,0.3100200000000001
0.9,0.8,0.0,0.3,0.8,0.4,0.3,0.0,1.0,0.4,0.43001000000000006
0.9,1.0,1.0,0.0,0.3,0.05,0.4,0.0,1.0,0.0,0.46299
0.9,0.8,0.2,1.0,1.0,0.0,0.6,0.2,0.0,0.0,0.39017
0.9,1.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.24317000000000003
1.0,0.8,1.0,1.0,0.3,0.4,0.6,0.0,1.0,1.0,0.7132000000000001
1.0,1.0,1.0,0.0,0.0,0.6,0.4,1.0,0.1,0.0,0.56971
0.9,0.8,0.2,0.0,0.0,0.6,0.05,0.2,0.1,0.4,0.33491
0.9,1.0,0.2,0.0,0.8,0.2,0.8,1.0,0.1,1.0,0.53978
0.9,0.8,0.2,0.0,0.6,1.0,0.8,1.0,0.0,0.0,0.51009
1.0,0.0,0.2,0.0,0.8,0.2,0.0,0.0,0.0,1.0,0.31326000000000004
0.9,0.0,0.2,0.0,0.8,0.6,0.05,0.0,0.1,0.0,0.26847
0.9,0.8,0.0,0.3,0.8,0.05,0.3,1.0,0.1,1.0,0.4864800000000001
0.9,1.0,0.0,0.3,1.0,1.0,0.4,0.2,0.1,0.0,0.43696
0.9,0.0,0.2,1.0,0.3,0.6,0.8,1.0,0.0,0.4,0.52349
0.9,1.0,0.2,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.51005
1.0,0.0,0.2,0.0,0.8,0.4,0.8,0.0,0.0,0.4,0.30676000000000003
0.9,0.0,0.0,0.0,0.3,0.05,0.4,0.2,0.0,0.0,0.15663
1.0,1.0,1.0,0.0,0.8,0.05,1.0,0.2,0.1,0.0,0.46315
1.0,0.8,0.2,0.0,0.3,0.6,1.0,1.0,1.0,0.0,0.55318
1.0,0.8,0.0,1.0,0.8,0.0,1.0,0.0,1.0,0.4,0.48008000000000006
1.0,0.8,0.2,1.0,0.8,0.0,0.4,0.0,1.0,1.0,0.55328
0.9,0.8,0.2,0.3,0.8,0.0,0.2,0.2,0.0,0.0,0.29331
0.9,0.8,0.0,0.3,0.3,0.6,0.8,0.2,0.1,0.4,0.3767600000000001
0.9,0.0,0.2,0.3,0.0,0.05,0.2,1.0,0.0,1.0,0.39973000000000003
0.9,0.0,1.0,1.0,0.8,0.6,0.0,1.0,0.1,0.4,0.67336
1.0,1.0,0.2,1.0,0.0,0.2,0.3,0.0,1.0,0.0,0.43664
1.0,1.0,0.0,0.0,0.8,0.4,0.6,1.0,1.0,1.0,0.6264200000000001
0.9,0.0,0.2,0.3,1.0,0.05,0.05,0.2,1.0,0.4,0.39492000000000005
0.9,0.0,0.2,1.0,0.8,1.0,1.0,0.0,0.0,0.4,0.48380999999999996
0.9,0.8,0.2,0.3,0.0,1.0,0.8,1.0,0.1,0.0,0.51006
0.9,0.0,0.0,0.3,0.8,0.6,1.0,0.0,0.1,0.4,0.33692
0.9,1.0,0.0,0.3,0.6,0.2,0.05,1.0,0.1,0.4,0.43818999999999997
1.0,1.0,1.0,1.0,0.8,0.0,0.3,0.2,0.1,0.0,0.5332899999999999
1.0,1.0,1.0,0.0,0.6,0.05,0.05,1.0,0.0,0.0,0.51463
1.0,1.0,1.0,1.0,0.0,0.0,0.8,0.0,0.1,1.0,0.56981
1.0,0.0,0.0,0.0,0.8,0.6,0.4,0.0,0.1,1.0,0.35675
1.0,0.8,0.2,1.0,0.0,0.0,0.4,0.2,0.0,0.4,0.36663999999999997
0.9,1.0,0.0,0.3,0.3,0.05,0.3,0.0,0.0,0.4,0.26327
0.9,0.8,0.0,1.0,0.8,1.0,0.4,0.2,1.0,0.4,0.6102900000000001
0.9,0.0,0.2,1.0,0.8,0.2,0.6,0.2,0.0,0.4,0.39021
0.9,1.0,0.2,0.3,0.8,0.4,0.05,0.0,0.1,1.0,0.4383100000000001
0.9,0.8,0.2,1.0,1.0,1.0,0.6,0.2,0.1,1.0,0.6336600000000001
0.9,0.8,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.36993000000000004
0.9,0.0,0.2,0.0,0.8,1.0,0.4,1.0,0.1,0.0,0.4668
0.9,0.8,1.0,0.3,0.8,0.0,0.8,1.0,0.1,0.4,0.60306
1.0,0.0,0.0,1.0,0.3,0.2,0.05,1.0,1.0,1.0,0.5815300000000001
1.0,0.0,1.0,0.0,0.0,0.0,0.6,1.0,1.0,0.4,0.5595000000000001
0.9,1.0,0.2,0.3,0.6,0.4,1.0,1.0,1.0,0.4,0.61985
0.9,1.0,0.2,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.83009
0.9,0.0,0.0,0.3,0.6,1.0,0.2,0.0,0.0,0.0,0.30033000000000004
0.9,0.0,0.2,0.0,0.3,0.2,0.6,1.0,0.0,0.4,0.36317000000000005
1.0,1.0,0.2,1.0,0.8,0.4,0.6,0.0,0.0,1.0,0.5268200000000001
1.0,0.8,0.2,0.0,0.3,0.0,0.3,0.0,0.0,0.4,0.2565
1.0,0.0,1.0,0.3,0.6,1.0,0.4,0.0,0.0,0.0,0.4835
1.0,1.0,0.0,1.0,0.0,0.2,0.6,0.2,1.0,0.4,0.47996
0.9,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0,1.0,0.9566100000000001
0.9,1.0,1.0,0.0,0.3,0.6,1.0,0.2,0.1,0.0,0.49324
0.9,0.0,0.2,0.3,0.8,0.0,0.2,0.2,0.1,0.4,0.28998
1.0,0.8,0.2,1.0,0.0,1.0,0.0,0.0,0.1,0.4,0.47023000000000004
0.9,0.8,0.0,1.0,0.6,0.2,0.6,0.0,1.0,0.0,0.43013
1.0,1.0,0.2,0.3,1.0,0.6,1.0,0.2,0.1,0.4,0.48681
1.0,0.8,1.0,1.0,0.6,0.2,0.2,0.2,0.0,0.4,0.55996
1.0,0.8,0.0,1.0,0.8,1.0,0.2,0.2,0.0,1.0,0.5736399999999999
1.0,0.8,0.0,0.3,0.3,0.05,0.0,0.0,1.0,1.0,0.40976
1.0,0.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.62008
0.9,1.0,0.2,0.3,0.0,0.0,0.0,0.2,1.0,0.4,0.38637000000000005
0.9,1.0,0.0,1.0,0.0,0.05,0.6,0.2,0.0,0.0,0.31006999999999996
0.9,0.8,1.0,1.0,1.0,0.6,0.4,1.0,0.0,0.4,0.74337
0.9,0.8,0.2,0.3,0.3,0.6,0.4,0.0,0.1,0.4,0.37006
0.9,1.0,1.0,0.3,0.3,0.4,0.3,1.0,0.1,0.4,0.61972
0.9,1.0,0.2,1.0,0.6,0.05,0.05,0.0,0.1,0.0,0.34843
0.9,1.0,0.0,1.0,0.8,0.05,0.2,1.0,0.0,1.0,0.55661
0.9,1.0,1.0,0.0,0.8,0.0,0.6,0.2,0.0,0.4,0.46309000000000006
0.9,0.8,0.2,1.0,0.8,0.2,0.8,1.0,0.0,1.0,0.61667
1.0,1.0,0.0,1.0,0.3,0.05,0.3,1.0,1.0,0.4,0.5765
1.0,1.0,0.0,1.0,0.0,0.6,0.2,0.2,1.0,0.0,0.48008000000000006
0.9,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4,0.59687
1.0,0.8,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,0.38668
0.9,0.8,1.0,0.0,0.3,0.4,1.0,1.0,0.0,1.0,0.6496700000000001
0.9,1.0,0.0,1.0,0.6,0.2,0.05,1.0,0.0,1.0,0.5582800000000001
0.9,1.0,0.0,0.0,0.6,0.05,0.05,0.2,0.1,0.0,0.24157
0.9,1.0,0.2,0.3,0.8,0.0,0.05,1.0,1.0,0.4,0.5480400000000001
0.9,0.0,0.2,0.0,1.0,0.6,0.6,0.2,0.0,0.4,0.35680999999999996
0.9,1.0,0.0,1.0,0.0,0.05,0.6,0.2,1.0,0.4,0.44993
1.0,0.8,0.2,0.0,0.3,1.0,0.05,1.0,0.1,0.4,0.5249400000000001
0.9,1.0,0.0,0.3,0.0,0.6,0.3,0.0,0.0,1.0,0.37665000000000004
1.0,0.8,1.0,0.0,0.3,0.0,1.0,1.0,0.1,0.4,0.55627
0.9,1.0,0.2,0.0,1.0,0.4,0.8,0.0,0.0,1.0,0.43667000000000006
1.0,1.0,0.2,0.3,0.0,0.0,0.4,1.0,0.0,1.0,0.47631999999999997
0.9,0.8,1.0,1.0,1.0,0.6,0.05,1.0,0.1,0.0,0.7017100000000001
0.9,1.0,0.2,1.0,0.8,0.0,0.8,1.0,0.1,0.4,0.55332
1.0,0.0,0.0,1.0,0.6,0.6,0.2,0.0,1.0,0.0,0.42691999999999997
0.9,0.8,1.0,0.0,0.8,0.4,0.8,0.0,0.1,1.0,0.55318
0.9,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.1,1.0,0.36012
1.0,1.0,1.0,0.0,1.0,1.0,0.4,1.0,1.0,0.0,0.77986
0.9,1.0,1.0,0.0,0.3,1.0,0.8,1.0,0.1,0.0,0.64656
0.9,0.0,1.0,0.3,0.0,0.4,0.4,1.0,0.1,0.0,0.49646000000000007
0.9,0.8,0.0,1.0,0.0,0.0,0.2,1.0,0.0,0.4,0.42323000000000005
0.9,1.0,0.2,1.0,0.8,0.4,0.6,0.0,0.1,0.4,0.4668800000000001
1.0,0.8,0.2,0.3,1.0,1.0,1.0,0.2,0.1,0.4,0.52693
0.9,0.0,0.0,0.0,0.3,0.05,0.6,0.2,0.0,0.4,0.20327
0.9,0.0,0.0,0.0,0.8,0.2,0.05,0.2,1.0,0.4,0.33824000000000004
0.9,0.8,0.0,1.0,0.3,0.05,1.0,1.0,1.0,0.4,0.57657
0.9,1.0,0.2,0.0,0.6,0.0,0.2,0.2,1.0,0.4,0.40307000000000004
0.9,0.8,0.2,0.0,0.6,0.05,0.0,0.0,1.0,1.0,0.42305000000000004
0.9,1.0,0.0,1.0,0.8,0.05,0.8,0.2,0.1,1.0,0.48008000000000006
1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0.0,1.0,0.74018
1.0,1.0,0.0,1.0,0.0,0.05,0.05,0.0,0.1,0.0,0.28503999999999996
0.9,0.0,0.0,0.3,0.3,0.4,0.2,1.0,0.0,0.0,0.33333
0.9,0.8,0.2,1.0,0.3,0.4,0.0,1.0,1.0,0.4,0.6232300000000001
1.0,1.0,0.2,1.0,0.6,0.05,0.8,0.0,1.0,0.4,0.51334
1.0,0.0,0.2,1.0,0.3,0.2,0.8,0.0,1.0,1.0,0.50668
1.0,1.0,0.0,0.3,0.8,0.6,0.3,1.0,1.0,0.0,0.5732799999999999
1.0,1.0,0.2,0.0,0.8,0.05,0.0,0.0,1.0,0.0,0.35982000000000003
1.0,0.8,0.2,0.3,0.8,1.0,1.0,1.0,1.0,0.0,0.6700799999999999
0.9,0.0,0.0,1.0,0.3,0.6,0.8,1.0,0.0,1.0,0.55013
0.9,0.0,1.0,1.0,0.6,0.6,0.3,1.0,0.0,0.0,0.62007
0.9,0.0,0.2,0.3,0.0,1.0,0.2,0.2,0.1,0.4,0.37014
0.9,1.0,0.0,1.0,0.6,0.0,1.0,1.0,0.1,1.0,0.5732799999999999
1.0,0.8,0.2,0.0,0.8,1.0,0.4,0.0,0.0,1.0,0.48678
1.0,1.0,0.0,0.0,1.0,0.4,0.0,0.0,0.1,0.0,0.29673
1.0,0.8,0.0,1.0,1.0,0.6,0.6,0.0,0.1,0.4,0.47033
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.4,0.6165499999999999
0.9,0.0,0.0,0.0,0.3,1.0,0.05,0.0,0.1,0.4,0.29517
1.0,1.0,0.0,1.0,0.8,0.05,0.0,0.2,0.1,1.0,0.46335000000000004
0.9,0.8,0.2,0.3,0.8,0.2,0.3,1.0,0.0,1.0,0.5298299999999999
1.0,1.0,0.0,1.0,0.3,0.6,0.2,0.0,0.1,0.0,0.38356999999999997
1.0,0.0,0.2,0.3,1.0,0.0,0.3,1.0,1.0,0.4,0.51314
0.9,1.0,1.0,1.0,1.0,0.4,1.0,0.0,0.1,0.0,0.5868399999999999
1.0,0.0,0.2,0.0,0.8,1.0,0.2,0.0,0.0,0.4,0.36688000000000004
0.9,0.0,0.2,0.0,0.3,0.05,1.0,0.2,0.0,0.0,0.20997
1.0,1.0,1.0,0.0,0.8,0.05,0.2,0.2,1.0,1.0,0.6262399999999999
1.0,0.0,1.0,0.3,0.8,0.4,0.05,0.0,0.1,0.0,0.41500000000000004
1.0,1.0,1.0,0.0,0.3,0.4,1.0,0.2,1.0,0.4,0.60638
0.9,0.8,0.0,0.0,0.6,0.0,0.6,0.2,1.0,0.0,0.32985000000000003
1.0,0.8,0.0,1.0,0.3,0.4,0.2,0.0,1.0,0.4,0.4734
0.9,1.0,0.2,1.0,0.6,0.6,0.0,1.0,0.0,0.4,0.58341
1.0,0.8,1.0,1.0,0.3,0.05,0.6,0.2,1.0,1.0,0.6930799999999999
1.0,0.0,0.0,1.0,0.3,0.4,0.8,0.2,0.0,0.0,0.32694
0.9,0.0,1.0,1.0,0.0,0.6,1.0,0.0,0.1,0.0,0.48016000000000003
1.0,0.0,1.0,1.0,0.6,0.05,0.05,0.0,0.1,0.0,0.42501999999999995
0.9,0.8,1.0,1.0,0.8,0.05,0.8,1.0,0.0,0.0,0.62993
0.9,1.0,0.0,0.3,1.0,1.0,0.0,1.0,0.1,1.0,0.6300600000000001
1.0,0.8,0.2,0.0,0.0,0.0,0.6,0.2,1.0,0.4,0.37302
0.9,1.0,1.0,1.0,0.6,0.05,1.0,0.2,0.0,1.0,0.6299100000000001
0.9,0.8,1.0,0.3,1.0,1.0,0.8,0.2,0.0,0.4,0.6334700000000001
0.9,0.8,0.2,1.0,0.0,1.0,0.6,0.2,0.1,0.4,0.50692
0.9,0.8,0.2,1.0,1.0,0.6,0.8,0.2,0.1,0.4,0.5269600000000001
0.9,0.0,0.0,0.0,0.8,0.05,0.2,0.0,1.0,0.4,0.29657000000000006
0.9,1.0,0.2,0.3,0.6,1.0,0.05,0.0,0.0,1.0,0.49512
0.9,1.0,0.2,1.0,0.3,0.0,0.8,0.0,0.0,0.4,0.37673
1.0,0.8,0.2,0.0,1.0,0.4,0.05,1.0,0.1,0.0,0.45158000000000004
0.9,0.0,1.0,1.0,0.3,0.6,0.4,0.2,1.0,1.0,0.6966100000000001
1.0,1.0,1.0,0.3,0.8,0.2,0.05,1.0,0.1,0.4,0.62804
0.9,1.0,0.2,1.0,0.8,1.0,0.6,1.0,0.0,0.0,0.63029
0.9,0.8,1.0,1.0,0.3,1.0,0.8,1.0,0.1,0.4,0.7734
0.9,0.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4,0.5502499999999999
0.9,1.0,1.0,1.0,0.0,0.4,0.2,0.2,0.0,1.0,0.6098700000000001
0.9,1.0,1.0,1.0,0.0,0.4,0.0,1.0,0.0,0.4,0.6498100000000001
0.9,0.0,0.0,1.0,0.3,0.4,0.3,0.2,0.1,0.0,0.31024
1.0,0.0,0.0,0.3,0.3,1.0,0.3,0.0,1.0,0.4,0.43348000000000003
0.9,0.0,0.0,1.0,0.8,0.2,0.6,0.2,0.0,1.0,0.41685
1.0,0.8,0.0,1.0,0.6,0.05,0.3,1.0,0.0,1.0,0.54326
0.9,1.0,0.0,1.0,1.0,0.4,0.2,0.0,0.1,0.0,0.39361999999999997
0.9,0.0,0.2,1.0,0.6,1.0,0.4,1.0,0.0,0.0,0.54365
0.9,0.0,1.0,1.0,0.6,0.2,0.3,0.2,0.1,0.0,0.47006000000000003
1.0,1.0,0.2,0.3,0.3,1.0,0.3,0.0,0.0,1.0,0.49341999999999997
1.0,1.0,0.2,1.0,0.6,0.4,0.2,0.2,0.0,0.0,0.42684
1.0,0.0,0.0,1.0,0.3,0.05,0.0,1.0,1.0,1.0,0.55982
